from	to	combined_score
TLR4	TNF	929
JAK2	TNF	680
JAK2	TNF	680
GRB2	TNF	556
GRB2	TNF	556
PRKCD	TNF	530
PRKCD	TNF	530
MAPK8	TNF	700
MAPK8	TNF	700
ITGB1	TNF	548
ITGB1	TNF	548
INS	TNF	879
INS	TNF	879
CDC42	TNF	610
CDC42	TNF	610
RELA	TNF	990
RELA	TNF	990
IL6	TNF	994
IL6	TNF	994
CD8A	TNF	888
CD8A	TNF	888
UBA52	TNF	900
UBA52	TNF	900
CD44	TNF	740
CD44	TNF	740
MAPK1	RHOA	963
MAPK1	RHOA	963
NFKBIA	RHOA	536
NFKBIA	RHOA	536
PIK3R2	RHOA	730
PIK3R2	RHOA	730
IL2	RHOA	929
IL2	RHOA	929
CCND1	RHOA	581
CCND1	RHOA	581
GAPDH	RHOA	677
GAPDH	RHOA	677
MAPK14	RHOA	633
MAPK14	RHOA	633
HBEGF	RHOA	709
HBEGF	RHOA	709
PLCG1	RHOA	741
PLCG1	RHOA	741
EREG	RHOA	645
EREG	RHOA	645
KRAS	RHOA	955
KRAS	RHOA	955
MDM2	RHOA	500
MDM2	RHOA	500
CDH1	RHOA	986
CDH1	RHOA	986
MAPK3	RHOA	976
MAPK3	RHOA	976
IL1B	RHOA	518
IL1B	RHOA	518
KDR	RHOA	954
KDR	RHOA	954
PIK3CA	RHOA	947
PIK3CA	RHOA	947
FGF2	RHOA	534
FGF2	RHOA	534
STAT3	RHOA	694
STAT3	RHOA	694
EGF	RHOA	964
EGF	RHOA	964
ERBB3	RHOA	780
ERBB3	RHOA	780
PXN	RHOA	994
PXN	RHOA	994
TP53	RHOA	606
TP53	RHOA	606
ERBB2	RHOA	902
ERBB2	RHOA	902
RPS27A	RHOA	879
RPS27A	RHOA	879
EGFR	RHOA	968
EGFR	RHOA	968
PPARG	RHOA	685
PPARG	RHOA	685
MEMO1	RHOA	690
MEMO1	RHOA	690
ALB	RHOA	710
ALB	RHOA	710
LRRK2	RHOA	794
LRRK2	RHOA	794
HSPA4	RHOA	685
HSPA4	RHOA	685
UBB	RHOA	631
UBB	RHOA	631
PRKCE	RHOA	570
PRKCE	RHOA	570
FOS	RHOA	525
FOS	RHOA	525
CXCL8	RHOA	502
CXCL8	RHOA	502
CASP3	RHOA	957
CASP3	RHOA	957
GSK3B	RHOA	523
GSK3B	RHOA	523
HSP90AA1	RHOA	943
HSP90AA1	RHOA	943
LCK	RHOA	943
LCK	RHOA	943
CAV1	RHOA	986
CAV1	RHOA	986
PTPN11	RHOA	954
PTPN11	RHOA	954
PTK2	RHOA	981
PTK2	RHOA	981
ERBB4	RHOA	764
ERBB4	RHOA	764
CTNNB1	RHOA	986
CTNNB1	RHOA	986
FYN	RHOA	969
FYN	RHOA	969
FN1	RHOA	829
FN1	RHOA	829
RAC1	RHOA	943
RAC1	RHOA	943
MTOR	RHOA	937
MTOR	RHOA	937
NRG2	RHOA	615
NRG2	RHOA	615
NRAS	RHOA	930
NRAS	RHOA	930
JUN	RHOA	692
JUN	RHOA	692
PTEN	RHOA	854
PTEN	RHOA	854
NRG3	RHOA	623
NRG3	RHOA	623
SRC	RHOA	993
SRC	RHOA	993
TLR4	RHOA	943
TLR4	RHOA	943
JAK2	RHOA	507
JAK2	RHOA	507
GRB2	RHOA	957
GRB2	RHOA	957
PRKCD	RHOA	676
PRKCD	RHOA	676
NRG4	RHOA	600
NRG4	RHOA	600
CDK1	RHOA	668
CDK1	RHOA	668
MAPK8	RHOA	986
MAPK8	RHOA	986
BTC	RHOA	608
BTC	RHOA	608
ITGB1	RHOA	962
ITGB1	RHOA	962
INS	RHOA	556
INS	RHOA	556
CDC42	RHOA	978
CDC42	RHOA	978
NRG1	RHOA	688
NRG1	RHOA	688
IL6	RHOA	654
IL6	RHOA	654
UBA52	RHOA	624
UBA52	RHOA	624
CD44	RHOA	993
CD44	RHOA	993
TNF	RHOA	571
TNF	RHOA	571
GAPDH	RPL9	537
GAPDH	RPL9	537
NEDD8	RPL9	600
NEDD8	RPL9	600
RPS16	RPL9	999
RPS16	RPL9	999
RPS11	RPL9	999
RPS11	RPL9	999
RPS27A	RPL9	999
RPS27A	RPL9	999
RPS3	RPL9	999
RPS3	RPL9	999
RPS23	RPL9	999
RPS23	RPL9	999
LRRK2	RPL9	500
LRRK2	RPL9	500
RPS9	RPL9	999
RPS9	RPL9	999
UBB	RPL9	504
UBB	RPL9	504
RPL4	RPL9	999
RPL4	RPL9	999
RPS15A	RPL9	999
RPS15A	RPL9	999
EEF1G	RPL9	989
EEF1G	RPL9	989
HSP90AA1	RPL9	565
HSP90AA1	RPL9	565
RPS2	RPL9	999
RPS2	RPL9	999
RPS3A	RPL9	999
RPS3A	RPL9	999
RPSA	RPL9	999
RPSA	RPL9	999
RPL5	RPL9	999
RPL5	RPL9	999
HSP90AB1	RPL9	564
HSP90AB1	RPL9	564
RPS4X	RPL9	999
RPS4X	RPL9	999
RPL11	RPL9	999
RPL11	RPL9	999
RPS6	RPL9	999
RPS6	RPL9	999
RPS8	RPL9	999
RPS8	RPL9	999
RPS14	RPL9	999
RPS14	RPL9	999
PSMD14	RPL9	508
PSMD14	RPL9	508
UBA52	RPL9	999
UBA52	RPL9	999
RPS18	RPL9	999
RPS18	RPL9	999
CD4	SHC1	926
CD4	SHC1	926
MAPK1	SHC1	994
MAPK1	SHC1	994
CDC37	SHC1	609
CDC37	SHC1	609
PIK3R2	SHC1	800
PIK3R2	SHC1	800
IL2	SHC1	956
IL2	SHC1	956
MAPK14	SHC1	956
MAPK14	SHC1	956
HBEGF	SHC1	938
HBEGF	SHC1	938
IL4	SHC1	925
IL4	SHC1	925
PLCG1	SHC1	975
PLCG1	SHC1	975
EREG	SHC1	734
EREG	SHC1	734
PTPN12	SHC1	997
PTPN12	SHC1	997
KRAS	SHC1	974
KRAS	SHC1	974
GAB1	SHC1	997
GAB1	SHC1	997
MAPK3	SHC1	970
MAPK3	SHC1	970
KDR	SHC1	999
KDR	SHC1	999
PIK3CA	SHC1	940
PIK3CA	SHC1	940
CBL	SHC1	998
CBL	SHC1	998
FGF2	SHC1	683
FGF2	SHC1	683
STAT3	SHC1	566
STAT3	SHC1	566
EGF	SHC1	986
EGF	SHC1	986
ERBB3	SHC1	999
ERBB3	SHC1	999
PXN	SHC1	709
PXN	SHC1	709
TP53	SHC1	680
TP53	SHC1	680
ERBB2	SHC1	999
ERBB2	SHC1	999
EGFR	SHC1	999
EGFR	SHC1	999
KIT	SHC1	962
KIT	SHC1	962
IGF1	SHC1	966
IGF1	SHC1	966
PRKCE	SHC1	907
PRKCE	SHC1	907
FOS	SHC1	519
FOS	SHC1	519
HSP90AA1	SHC1	751
HSP90AA1	SHC1	751
LCK	SHC1	977
LCK	SHC1	977
CAV1	SHC1	977
CAV1	SHC1	977
PTPN11	SHC1	959
PTPN11	SHC1	959
PTK2	SHC1	979
PTK2	SHC1	979
ERBB4	SHC1	999
ERBB4	SHC1	999
FYN	SHC1	996
FYN	SHC1	996
FN1	SHC1	574
FN1	SHC1	574
RAC1	SHC1	695
RAC1	SHC1	695
MTOR	SHC1	947
MTOR	SHC1	947
NRG2	SHC1	611
NRG2	SHC1	611
NRAS	SHC1	936
NRAS	SHC1	936
JUN	SHC1	568
JUN	SHC1	568
PTEN	SHC1	954
PTEN	SHC1	954
NRG3	SHC1	674
NRG3	SHC1	674
SRC	SHC1	993
SRC	SHC1	993
JAK2	SHC1	984
JAK2	SHC1	984
AKT2	SHC1	510
AKT2	SHC1	510
GRB2	SHC1	999
GRB2	SHC1	999
PRKCD	SHC1	977
PRKCD	SHC1	977
NRG4	SHC1	556
NRG4	SHC1	556
MAPK8	SHC1	951
MAPK8	SHC1	951
BTC	SHC1	674
BTC	SHC1	674
ITGB1	SHC1	977
ITGB1	SHC1	977
INS	SHC1	963
INS	SHC1	963
CDC42	SHC1	514
CDC42	SHC1	514
NRG1	SHC1	924
NRG1	SHC1	924
IL6	SHC1	935
IL6	SHC1	935
CD8A	SHC1	923
CD8A	SHC1	923
RHOA	SHC1	945
RHOA	SHC1	945
ERBB3	GRB7	987
ERBB3	GRB7	987
ERBB2	GRB7	999
ERBB2	GRB7	999
EGFR	GRB7	981
EGFR	GRB7	981
KIT	GRB7	854
KIT	GRB7	854
LCK	GRB7	913
LCK	GRB7	913
CAV1	GRB7	973
CAV1	GRB7	973
PTPN11	GRB7	831
PTPN11	GRB7	831
PTK2	GRB7	985
PTK2	GRB7	985
ERBB4	GRB7	727
ERBB4	GRB7	727
FYN	GRB7	924
FYN	GRB7	924
NRG2	GRB7	642
NRG2	GRB7	642
SRC	GRB7	958
SRC	GRB7	958
GRB2	GRB7	809
GRB2	GRB7	809
NRG1	GRB7	663
NRG1	GRB7	663
SHC1	GRB7	655
SHC1	GRB7	655
CD4	ESR1	513
CD4	ESR1	513
SIRT1	ESR1	909
SIRT1	ESR1	909
MAPK1	ESR1	984
MAPK1	ESR1	984
NFKBIA	ESR1	508
NFKBIA	ESR1	508
STUB1	ESR1	997
STUB1	ESR1	997
PIK3R2	ESR1	791
PIK3R2	ESR1	791
CCND1	ESR1	999
CCND1	ESR1	999
GAPDH	ESR1	968
GAPDH	ESR1	968
MAPK14	ESR1	956
MAPK14	ESR1	956
HBEGF	ESR1	719
HBEGF	ESR1	719
NEDD8	ESR1	927
NEDD8	ESR1	927
KRAS	ESR1	684
KRAS	ESR1	684
MDM2	ESR1	952
MDM2	ESR1	952
CDH1	ESR1	718
CDH1	ESR1	718
CREBBP	ESR1	998
CREBBP	ESR1	998
MAPK3	ESR1	974
MAPK3	ESR1	974
EP300	ESR1	999
EP300	ESR1	999
IL1B	ESR1	729
IL1B	ESR1	729
PIK3CA	ESR1	982
PIK3CA	ESR1	982
FGF2	ESR1	510
FGF2	ESR1	510
STAT3	ESR1	988
STAT3	ESR1	988
EGF	ESR1	785
EGF	ESR1	785
ERBB3	ESR1	743
ERBB3	ESR1	743
PXN	ESR1	512
PXN	ESR1	512
TP53	ESR1	994
TP53	ESR1	994
ERBB2	ESR1	941
ERBB2	ESR1	941
EGFR	ESR1	996
EGFR	ESR1	996
ATM	ESR1	564
ATM	ESR1	564
KIT	ESR1	634
KIT	ESR1	634
ALB	ESR1	693
ALB	ESR1	693
IGF1	ESR1	998
IGF1	ESR1	998
HSPA4	ESR1	953
HSPA4	ESR1	953
FOS	ESR1	998
FOS	ESR1	998
CXCL8	ESR1	518
CXCL8	ESR1	518
CASP3	ESR1	680
CASP3	ESR1	680
GSK3B	ESR1	633
GSK3B	ESR1	633
HSP90AA1	ESR1	999
HSP90AA1	ESR1	999
CAV1	ESR1	998
CAV1	ESR1	998
PTPN11	ESR1	900
PTPN11	ESR1	900
PTK2	ESR1	772
PTK2	ESR1	772
ERBB4	ESR1	982
ERBB4	ESR1	982
CTNNB1	ESR1	992
CTNNB1	ESR1	992
FN1	ESR1	625
FN1	ESR1	625
STAT1	ESR1	832
STAT1	ESR1	832
MTOR	ESR1	785
MTOR	ESR1	785
JUN	ESR1	999
JUN	ESR1	999
HSP90AB1	ESR1	947
HSP90AB1	ESR1	947
PTEN	ESR1	787
PTEN	ESR1	787
HDAC1	ESR1	999
HDAC1	ESR1	999
SRC	ESR1	999
SRC	ESR1	999
JAK2	ESR1	534
JAK2	ESR1	534
AKT2	ESR1	710
AKT2	ESR1	710
GRB2	ESR1	954
GRB2	ESR1	954
CDK1	ESR1	544
CDK1	ESR1	544
MAPK8	ESR1	886
MAPK8	ESR1	886
INS	ESR1	771
INS	ESR1	771
RELA	ESR1	931
RELA	ESR1	931
IL6	ESR1	677
IL6	ESR1	677
CD44	ESR1	657
CD44	ESR1	657
TNF	ESR1	622
TNF	ESR1	622
RHOA	ESR1	504
RHOA	ESR1	504
SHC1	ESR1	998
SHC1	ESR1	998
GRB7	ESR1	509
GRB7	ESR1	509
CD4	HRAS	549
CD4	HRAS	549
MAPK1	HRAS	985
MAPK1	HRAS	985
CDC37	HRAS	915
CDC37	HRAS	915
PIK3R2	HRAS	899
PIK3R2	HRAS	899
IL2	HRAS	950
IL2	HRAS	950
CCND1	HRAS	763
CCND1	HRAS	763
GAPDH	HRAS	683
GAPDH	HRAS	683
MAPK14	HRAS	708
MAPK14	HRAS	708
HBEGF	HRAS	939
HBEGF	HRAS	939
PLCG1	HRAS	594
PLCG1	HRAS	594
EREG	HRAS	954
EREG	HRAS	954
KRAS	HRAS	989
KRAS	HRAS	989
MDM2	HRAS	743
MDM2	HRAS	743
CDH1	HRAS	762
CDH1	HRAS	762
CREBBP	HRAS	527
CREBBP	HRAS	527
GAB1	HRAS	944
GAB1	HRAS	944
MAPK3	HRAS	987
MAPK3	HRAS	987
EP300	HRAS	520
EP300	HRAS	520
IL1B	HRAS	603
IL1B	HRAS	603
AKT3	HRAS	667
AKT3	HRAS	667
KDR	HRAS	710
KDR	HRAS	710
PIK3CA	HRAS	999
PIK3CA	HRAS	999
CBL	HRAS	741
CBL	HRAS	741
FGF2	HRAS	958
FGF2	HRAS	958
STAT3	HRAS	719
STAT3	HRAS	719
EGF	HRAS	977
EGF	HRAS	977
ERBB3	HRAS	984
ERBB3	HRAS	984
PXN	HRAS	521
PXN	HRAS	521
TP53	HRAS	938
TP53	HRAS	938
ERBB2	HRAS	994
ERBB2	HRAS	994
RPS27A	HRAS	919
RPS27A	HRAS	919
EGFR	HRAS	996
EGFR	HRAS	996
ATM	HRAS	713
ATM	HRAS	713
PPARG	HRAS	544
PPARG	HRAS	544
KIT	HRAS	981
KIT	HRAS	981
ALB	HRAS	750
ALB	HRAS	750
LRRK2	HRAS	536
LRRK2	HRAS	536
IGF1	HRAS	961
IGF1	HRAS	961
UBB	HRAS	925
UBB	HRAS	925
PRKCE	HRAS	944
PRKCE	HRAS	944
FOS	HRAS	705
FOS	HRAS	705
CXCL8	HRAS	507
CXCL8	HRAS	507
CASP3	HRAS	684
CASP3	HRAS	684
GSK3B	HRAS	629
GSK3B	HRAS	629
HSP90AA1	HRAS	976
HSP90AA1	HRAS	976
LCK	HRAS	954
LCK	HRAS	954
CAV1	HRAS	810
CAV1	HRAS	810
PTPN11	HRAS	991
PTPN11	HRAS	991
PTK2	HRAS	953
PTK2	HRAS	953
ERBB4	HRAS	982
ERBB4	HRAS	982
CTNNB1	HRAS	854
CTNNB1	HRAS	854
FYN	HRAS	983
FYN	HRAS	983
FN1	HRAS	843
FN1	HRAS	843
RAC1	HRAS	936
RAC1	HRAS	936
MTOR	HRAS	827
MTOR	HRAS	827
NRG2	HRAS	930
NRG2	HRAS	930
NRAS	HRAS	987
NRAS	HRAS	987
JUN	HRAS	817
JUN	HRAS	817
PTEN	HRAS	928
PTEN	HRAS	928
NRG3	HRAS	918
NRG3	HRAS	918
SRC	HRAS	996
SRC	HRAS	996
AR	HRAS	955
AR	HRAS	955
JAK2	HRAS	972
JAK2	HRAS	972
AKT2	HRAS	698
AKT2	HRAS	698
GRB2	HRAS	994
GRB2	HRAS	994
PRKCD	HRAS	945
PRKCD	HRAS	945
NRG4	HRAS	906
NRG4	HRAS	906
CDK1	HRAS	607
CDK1	HRAS	607
MAPK8	HRAS	983
MAPK8	HRAS	983
BTC	HRAS	926
BTC	HRAS	926
ITGB1	HRAS	731
ITGB1	HRAS	731
INS	HRAS	964
INS	HRAS	964
CDC42	HRAS	637
CDC42	HRAS	637
RELA	HRAS	790
RELA	HRAS	790
NRG1	HRAS	943
NRG1	HRAS	943
IL6	HRAS	641
IL6	HRAS	641
CD8A	HRAS	602
CD8A	HRAS	602
UBA52	HRAS	903
UBA52	HRAS	903
CD44	HRAS	645
CD44	HRAS	645
TNF	HRAS	623
TNF	HRAS	623
RHOA	HRAS	933
RHOA	HRAS	933
SHC1	HRAS	979
SHC1	HRAS	979
ESR1	HRAS	704
ESR1	HRAS	704
MAPK1	PRKCA	940
MAPK1	PRKCA	940
NFKBIA	PRKCA	952
NFKBIA	PRKCA	952
GAPDH	PRKCA	504
GAPDH	PRKCA	504
HBEGF	PRKCA	701
HBEGF	PRKCA	701
PLCG1	PRKCA	951
PLCG1	PRKCA	951
KRAS	PRKCA	938
KRAS	PRKCA	938
MAPK3	PRKCA	952
MAPK3	PRKCA	952
EP300	PRKCA	721
EP300	PRKCA	721
CBL	PRKCA	734
CBL	PRKCA	734
EGF	PRKCA	956
EGF	PRKCA	956
TP53	PRKCA	590
TP53	PRKCA	590
EGFR	PRKCA	981
EGFR	PRKCA	981
PPARG	PRKCA	574
PPARG	PRKCA	574
KIT	PRKCA	854
KIT	PRKCA	854
PRKCE	PRKCA	745
PRKCE	PRKCA	745
FOS	PRKCA	896
FOS	PRKCA	896
CASP3	PRKCA	896
CASP3	PRKCA	896
HSP90AA1	PRKCA	947
HSP90AA1	PRKCA	947
CAV1	PRKCA	903
CAV1	PRKCA	903
PTK2	PRKCA	835
PTK2	PRKCA	835
ERBB4	PRKCA	911
ERBB4	PRKCA	911
CTNNB1	PRKCA	816
CTNNB1	PRKCA	816
FN1	PRKCA	508
FN1	PRKCA	508
RAC1	PRKCA	963
RAC1	PRKCA	963
MTOR	PRKCA	968
MTOR	PRKCA	968
NRG2	PRKCA	900
NRG2	PRKCA	900
NRAS	PRKCA	847
NRAS	PRKCA	847
JUN	PRKCA	562
JUN	PRKCA	562
NRG3	PRKCA	902
NRG3	PRKCA	902
SRC	PRKCA	948
SRC	PRKCA	948
PRKCD	PRKCA	815
PRKCD	PRKCA	815
NRG4	PRKCA	900
NRG4	PRKCA	900
ITGB1	PRKCA	972
ITGB1	PRKCA	972
INS	PRKCA	520
INS	PRKCA	520
CDC42	PRKCA	780
CDC42	PRKCA	780
RELA	PRKCA	924
RELA	PRKCA	924
RHOA	PRKCA	987
RHOA	PRKCA	987
SHC1	PRKCA	941
SHC1	PRKCA	941
ESR1	PRKCA	539
ESR1	PRKCA	539
HRAS	PRKCA	946
HRAS	PRKCA	946
CD4	PTPRC	995
CD4	PTPRC	995
MAPK1	PTPRC	535
MAPK1	PTPRC	535
IL2	PTPRC	804
IL2	PTPRC	804
GAPDH	PTPRC	716
GAPDH	PTPRC	716
MAPK14	PTPRC	576
MAPK14	PTPRC	576
HBEGF	PTPRC	529
HBEGF	PTPRC	529
IL4	PTPRC	782
IL4	PTPRC	782
PLCG1	PTPRC	504
PLCG1	PTPRC	504
KRAS	PTPRC	512
KRAS	PTPRC	512
CDH1	PTPRC	600
CDH1	PTPRC	600
MAPK3	PTPRC	645
MAPK3	PTPRC	645
IL1B	PTPRC	759
IL1B	PTPRC	759
KDR	PTPRC	750
KDR	PTPRC	750
FGF2	PTPRC	748
FGF2	PTPRC	748
STAT3	PTPRC	774
STAT3	PTPRC	774
EGF	PTPRC	619
EGF	PTPRC	619
TP53	PTPRC	609
TP53	PTPRC	609
ERBB2	PTPRC	616
ERBB2	PTPRC	616
EGFR	PTPRC	688
EGFR	PTPRC	688
PPARG	PTPRC	550
PPARG	PTPRC	550
KIT	PTPRC	883
KIT	PTPRC	883
ALB	PTPRC	820
ALB	PTPRC	820
IGF1	PTPRC	603
IGF1	PTPRC	603
CXCL8	PTPRC	645
CXCL8	PTPRC	645
CASP3	PTPRC	644
CASP3	PTPRC	644
LCK	PTPRC	999
LCK	PTPRC	999
CTNNB1	PTPRC	776
CTNNB1	PTPRC	776
FYN	PTPRC	985
FYN	PTPRC	985
FN1	PTPRC	718
FN1	PTPRC	718
STAT1	PTPRC	582
STAT1	PTPRC	582
PTEN	PTPRC	512
PTEN	PTPRC	512
SRC	PTPRC	718
SRC	PTPRC	718
TLR4	PTPRC	761
TLR4	PTPRC	761
JAK2	PTPRC	641
JAK2	PTPRC	641
GRB2	PTPRC	556
GRB2	PTPRC	556
MATK	PTPRC	770
MATK	PTPRC	770
ITGB1	PTPRC	905
ITGB1	PTPRC	905
INS	PTPRC	745
INS	PTPRC	745
IL6	PTPRC	809
IL6	PTPRC	809
CD8A	PTPRC	947
CD8A	PTPRC	947
CD44	PTPRC	926
CD44	PTPRC	926
TNF	PTPRC	861
TNF	PTPRC	861
HRAS	PTPRC	534
HRAS	PTPRC	534
CD4	IL10	948
CD4	IL10	948
NFKBIA	IL10	707
NFKBIA	IL10	707
IL2	IL10	918
IL2	IL10	918
GAPDH	IL10	764
GAPDH	IL10	764
MAPK14	IL10	581
MAPK14	IL10	581
IL4	IL10	937
IL4	IL10	937
CDH1	IL10	502
CDH1	IL10	502
MAPK3	IL10	614
MAPK3	IL10	614
IL1B	IL10	995
IL1B	IL10	995
FGF2	IL10	966
FGF2	IL10	966
STAT3	IL10	984
STAT3	IL10	984
EGF	IL10	676
EGF	IL10	676
TP53	IL10	580
TP53	IL10	580
EGFR	IL10	800
EGFR	IL10	800
PPARG	IL10	688
PPARG	IL10	688
KIT	IL10	533
KIT	IL10	533
ALB	IL10	808
ALB	IL10	808
IGF1	IL10	680
IGF1	IL10	680
HSPA4	IL10	571
HSPA4	IL10	571
FOS	IL10	564
FOS	IL10	564
CXCL8	IL10	994
CXCL8	IL10	994
CASP3	IL10	700
CASP3	IL10	700
CTNNB1	IL10	528
CTNNB1	IL10	528
FN1	IL10	700
FN1	IL10	700
STAT1	IL10	800
STAT1	IL10	800
MTOR	IL10	550
MTOR	IL10	550
JUN	IL10	670
JUN	IL10	670
SRC	IL10	531
SRC	IL10	531
TLR4	IL10	898
TLR4	IL10	898
JAK2	IL10	706
JAK2	IL10	706
INS	IL10	731
INS	IL10	731
RELA	IL10	552
RELA	IL10	552
IL6	IL10	972
IL6	IL10	972
CD8A	IL10	915
CD8A	IL10	915
CD44	IL10	706
CD44	IL10	706
TNF	IL10	996
TNF	IL10	996
PTPRC	IL10	800
PTPRC	IL10	800
RPS16	RPS24	999
RPS16	RPS24	999
RPS11	RPS24	999
RPS11	RPS24	999
RPS27A	RPS24	999
RPS27A	RPS24	999
RPS3	RPS24	999
RPS3	RPS24	999
RPS23	RPS24	999
RPS23	RPS24	999
RPS9	RPS24	999
RPS9	RPS24	999
UBB	RPS24	513
UBB	RPS24	513
RPL4	RPS24	999
RPL4	RPS24	999
RPS15A	RPS24	999
RPS15A	RPS24	999
EEF1G	RPS24	980
EEF1G	RPS24	980
RPS2	RPS24	999
RPS2	RPS24	999
RPS3A	RPS24	999
RPS3A	RPS24	999
RPSA	RPS24	999
RPSA	RPS24	999
RPL5	RPS24	999
RPL5	RPS24	999
RPS4X	RPS24	999
RPS4X	RPS24	999
RPL11	RPS24	999
RPL11	RPS24	999
RPS6	RPS24	999
RPS6	RPS24	999
RPS8	RPS24	999
RPS8	RPS24	999
RPS14	RPS24	999
RPS14	RPS24	999
UBA52	RPS24	999
UBA52	RPS24	999
RPS18	RPS24	999
RPS18	RPS24	999
RPL9	RPS24	999
RPL9	RPS24	999
CD4	CDKN2A	607
CD4	CDKN2A	607
SIRT1	CDKN2A	614
SIRT1	CDKN2A	614
MAPK1	CDKN2A	629
MAPK1	CDKN2A	629
NFKBIA	CDKN2A	507
NFKBIA	CDKN2A	507
CCND1	CDKN2A	997
CCND1	CDKN2A	997
GAPDH	CDKN2A	683
GAPDH	CDKN2A	683
MAPK14	CDKN2A	891
MAPK14	CDKN2A	891
KRAS	CDKN2A	965
KRAS	CDKN2A	965
MDM2	CDKN2A	999
MDM2	CDKN2A	999
CDH1	CDKN2A	709
CDH1	CDKN2A	709
MAPK3	CDKN2A	678
MAPK3	CDKN2A	678
EP300	CDKN2A	609
EP300	CDKN2A	609
KDR	CDKN2A	511
KDR	CDKN2A	511
PIK3CA	CDKN2A	977
PIK3CA	CDKN2A	977
STAT3	CDKN2A	575
STAT3	CDKN2A	575
EGF	CDKN2A	600
EGF	CDKN2A	600
ERBB3	CDKN2A	645
ERBB3	CDKN2A	645
PXN	CDKN2A	705
PXN	CDKN2A	705
TP53	CDKN2A	999
TP53	CDKN2A	999
ERBB2	CDKN2A	726
ERBB2	CDKN2A	726
RPS27A	CDKN2A	951
RPS27A	CDKN2A	951
EGFR	CDKN2A	805
EGFR	CDKN2A	805
ATM	CDKN2A	750
ATM	CDKN2A	750
PPARG	CDKN2A	518
PPARG	CDKN2A	518
KIT	CDKN2A	665
KIT	CDKN2A	665
ALB	CDKN2A	549
ALB	CDKN2A	549
IGF1	CDKN2A	505
IGF1	CDKN2A	505
HSPA4	CDKN2A	564
HSPA4	CDKN2A	564
UBB	CDKN2A	914
UBB	CDKN2A	914
FOS	CDKN2A	525
FOS	CDKN2A	525
CXCL8	CDKN2A	505
CXCL8	CDKN2A	505
CASP3	CDKN2A	621
CASP3	CDKN2A	621
HSP90AA1	CDKN2A	710
HSP90AA1	CDKN2A	710
ERBB4	CDKN2A	516
ERBB4	CDKN2A	516
CTNNB1	CDKN2A	893
CTNNB1	CDKN2A	893
FN1	CDKN2A	511
FN1	CDKN2A	511
MTOR	CDKN2A	619
MTOR	CDKN2A	619
NRAS	CDKN2A	937
NRAS	CDKN2A	937
JUN	CDKN2A	563
JUN	CDKN2A	563
PTEN	CDKN2A	834
PTEN	CDKN2A	834
HDAC1	CDKN2A	967
HDAC1	CDKN2A	967
SRC	CDKN2A	592
SRC	CDKN2A	592
RPL11	CDKN2A	904
RPL11	CDKN2A	904
AR	CDKN2A	603
AR	CDKN2A	603
JAK2	CDKN2A	592
JAK2	CDKN2A	592
CDK1	CDKN2A	643
CDK1	CDKN2A	643
MAPK8	CDKN2A	643
MAPK8	CDKN2A	643
INS	CDKN2A	561
INS	CDKN2A	561
CDC42	CDKN2A	584
CDC42	CDKN2A	584
RELA	CDKN2A	752
RELA	CDKN2A	752
IL6	CDKN2A	602
IL6	CDKN2A	602
CD8A	CDKN2A	518
CD8A	CDKN2A	518
UBA52	CDKN2A	908
UBA52	CDKN2A	908
CD44	CDKN2A	571
CD44	CDKN2A	571
TNF	CDKN2A	559
TNF	CDKN2A	559
RHOA	CDKN2A	596
RHOA	CDKN2A	596
ESR1	CDKN2A	672
ESR1	CDKN2A	672
HRAS	CDKN2A	973
HRAS	CDKN2A	973
SIRT1	BRCA1	736
SIRT1	BRCA1	736
CCND1	BRCA1	985
CCND1	BRCA1	985
GAPDH	BRCA1	575
GAPDH	BRCA1	575
KRAS	BRCA1	686
KRAS	BRCA1	686
MDM2	BRCA1	675
MDM2	BRCA1	675
CDH1	BRCA1	703
CDH1	BRCA1	703
CREBBP	BRCA1	969
CREBBP	BRCA1	969
MAPK3	BRCA1	537
MAPK3	BRCA1	537
EP300	BRCA1	984
EP300	BRCA1	984
AKT3	BRCA1	868
AKT3	BRCA1	868
PIK3CA	BRCA1	705
PIK3CA	BRCA1	705
STAT3	BRCA1	584
STAT3	BRCA1	584
EGF	BRCA1	522
EGF	BRCA1	522
TP53	BRCA1	999
TP53	BRCA1	999
ERBB2	BRCA1	856
ERBB2	BRCA1	856
RPS27A	BRCA1	942
RPS27A	BRCA1	942
EGFR	BRCA1	837
EGFR	BRCA1	837
ATM	BRCA1	999
ATM	BRCA1	999
PPARG	BRCA1	520
PPARG	BRCA1	520
KIT	BRCA1	503
KIT	BRCA1	503
ALB	BRCA1	512
ALB	BRCA1	512
UBB	BRCA1	929
UBB	BRCA1	929
CASP3	BRCA1	674
CASP3	BRCA1	674
UBE2N	BRCA1	972
UBE2N	BRCA1	972
HSP90AA1	BRCA1	740
HSP90AA1	BRCA1	740
CTNNB1	BRCA1	696
CTNNB1	BRCA1	696
RPSA	BRCA1	629
RPSA	BRCA1	629
VCP	BRCA1	976
VCP	BRCA1	976
STAT1	BRCA1	906
STAT1	BRCA1	906
JUN	BRCA1	892
JUN	BRCA1	892
PTEN	BRCA1	812
PTEN	BRCA1	812
HDAC1	BRCA1	795
HDAC1	BRCA1	795
AR	BRCA1	928
AR	BRCA1	928
JAK2	BRCA1	544
JAK2	BRCA1	544
AKT2	BRCA1	873
AKT2	BRCA1	873
