from	to	combined_score
PLK1	HRAS	571
PLK1	HRAS	571
AXL	HRAS	601
AXL	HRAS	601
IGF1	HRAS	961
IGF1	HRAS	961
UBB	HRAS	925
UBB	HRAS	925
FOS	HRAS	705
FOS	HRAS	705
CXCL8	HRAS	507
CXCL8	HRAS	507
CASP3	HRAS	684
CASP3	HRAS	684
SPHK1	HRAS	922
SPHK1	HRAS	922
PAK2	HRAS	930
PAK2	HRAS	930
ROCK2	HRAS	564
ROCK2	HRAS	564
EZH2	HRAS	667
EZH2	HRAS	667
GSK3B	HRAS	629
GSK3B	HRAS	629
SMAD3	HRAS	506
SMAD3	HRAS	506
MAPK11	HRAS	549
MAPK11	HRAS	549
HSP90AA1	HRAS	976
HSP90AA1	HRAS	976
LCK	HRAS	954
LCK	HRAS	954
CAV1	HRAS	810
CAV1	HRAS	810
PTPN11	HRAS	991
PTPN11	HRAS	991
PTK2	HRAS	953
PTK2	HRAS	953
PDPK1	HRAS	771
PDPK1	HRAS	771
CTNNB1	HRAS	854
CTNNB1	HRAS	854
FYN	HRAS	983
FYN	HRAS	983
FN1	HRAS	843
FN1	HRAS	843
RAC1	HRAS	936
RAC1	HRAS	936
PAK3	HRAS	930
PAK3	HRAS	930
MTOR	HRAS	827
MTOR	HRAS	827
NCF2	HRAS	917
NCF2	HRAS	917
NRAS	HRAS	987
NRAS	HRAS	987
PRKACB	HRAS	533
PRKACB	HRAS	533
JUN	HRAS	817
JUN	HRAS	817
PTEN	HRAS	928
PTEN	HRAS	928
MMP9	HRAS	600
MMP9	HRAS	600
SRC	HRAS	996
SRC	HRAS	996
AR	HRAS	955
AR	HRAS	955
SPRY2	HRAS	963
SPRY2	HRAS	963
PRKCZ	HRAS	801
PRKCZ	HRAS	801
JAK2	HRAS	972
JAK2	HRAS	972
AKT2	HRAS	698
AKT2	HRAS	698
GRB2	HRAS	994
GRB2	HRAS	994
PRKCD	HRAS	945
PRKCD	HRAS	945
CDK1	HRAS	607
CDK1	HRAS	607
MAPK8	HRAS	983
MAPK8	HRAS	983
BTC	HRAS	926
BTC	HRAS	926
AREG	HRAS	957
AREG	HRAS	957
ITGB1	HRAS	731
ITGB1	HRAS	731
INS	HRAS	964
INS	HRAS	964
SH3KBP1	HRAS	506
SH3KBP1	HRAS	506
DLG4	HRAS	958
DLG4	HRAS	958
ROCK1	HRAS	608
ROCK1	HRAS	608
CDC42	HRAS	637
CDC42	HRAS	637
RELA	HRAS	790
RELA	HRAS	790
IL6	HRAS	641
IL6	HRAS	641
CD8A	HRAS	602
CD8A	HRAS	602
CREB1	HRAS	622
CREB1	HRAS	622
UBA52	HRAS	903
UBA52	HRAS	903
CD44	HRAS	645
CD44	HRAS	645
TNF	HRAS	623
TNF	HRAS	623
RHOA	HRAS	933
RHOA	HRAS	933
SHC1	HRAS	979
SHC1	HRAS	979
ARRB2	HRAS	681
ARRB2	HRAS	681
ESR1	HRAS	704
ESR1	HRAS	704
MAPK1	PRKCA	940
MAPK1	PRKCA	940
NFKBIA	PRKCA	952
NFKBIA	PRKCA	952
GAPDH	PRKCA	504
GAPDH	PRKCA	504
HBEGF	PRKCA	701
HBEGF	PRKCA	701
PLCG1	PRKCA	951
PLCG1	PRKCA	951
HSPB1	PRKCA	551
HSPB1	PRKCA	551
KRAS	PRKCA	938
KRAS	PRKCA	938
ITGAV	PRKCA	625
ITGAV	PRKCA	625
MAPK3	PRKCA	952
MAPK3	PRKCA	952
EP300	PRKCA	721
EP300	PRKCA	721
CBL	PRKCA	734
CBL	PRKCA	734
EGF	PRKCA	956
EGF	PRKCA	956
MAPKAP1	PRKCA	968
MAPKAP1	PRKCA	968
TP53	PRKCA	590
TP53	PRKCA	590
RASA1	PRKCA	754
RASA1	PRKCA	754
EGFR	PRKCA	981
EGFR	PRKCA	981
PPARG	PRKCA	574
PPARG	PRKCA	574
KIT	PRKCA	854
KIT	PRKCA	854
NCF1	PRKCA	981
NCF1	PRKCA	981
RICTOR	PRKCA	975
RICTOR	PRKCA	975
NOS3	PRKCA	711
NOS3	PRKCA	711
MMP3	PRKCA	915
MMP3	PRKCA	915
CRK	PRKCA	915
CRK	PRKCA	915
FOS	PRKCA	896
FOS	PRKCA	896
ITPR1	PRKCA	872
ITPR1	PRKCA	872
ADAM17	PRKCA	917
ADAM17	PRKCA	917
CASP3	PRKCA	896
CASP3	PRKCA	896
SPHK1	PRKCA	934
SPHK1	PRKCA	934
HSP90AA1	PRKCA	947
HSP90AA1	PRKCA	947
CAV1	PRKCA	903
CAV1	PRKCA	903
PTK2	PRKCA	835
PTK2	PRKCA	835
CDH5	PRKCA	616
CDH5	PRKCA	616
PDPK1	PRKCA	909
PDPK1	PRKCA	909
CTNNB1	PRKCA	816
CTNNB1	PRKCA	816
FN1	PRKCA	508
FN1	PRKCA	508
RAC1	PRKCA	963
RAC1	PRKCA	963
MTOR	PRKCA	968
MTOR	PRKCA	968
NCF2	PRKCA	927
NCF2	PRKCA	927
ADAM12	PRKCA	909
ADAM12	PRKCA	909
NRAS	PRKCA	847
NRAS	PRKCA	847
JUN	PRKCA	562
JUN	PRKCA	562
MMP9	PRKCA	503
MMP9	PRKCA	503
SRC	PRKCA	948
SRC	PRKCA	948
ITPR3	PRKCA	863
ITPR3	PRKCA	863
PRKCZ	PRKCA	940
PRKCZ	PRKCA	940
ITPR2	PRKCA	846
ITPR2	PRKCA	846
PRKCD	PRKCA	815
PRKCD	PRKCA	815
ITGB1	PRKCA	972
ITGB1	PRKCA	972
NCF4	PRKCA	918
NCF4	PRKCA	918
INS	PRKCA	520
INS	PRKCA	520
PTK2B	PRKCA	915
PTK2B	PRKCA	915
DLG4	PRKCA	938
DLG4	PRKCA	938
CDC42	PRKCA	780
CDC42	PRKCA	780
RELA	PRKCA	924
RELA	PRKCA	924
PRR5	PRKCA	951
PRR5	PRKCA	951
CREB1	PRKCA	773
CREB1	PRKCA	773
BCAR1	PRKCA	932
BCAR1	PRKCA	932
RHOA	PRKCA	987
RHOA	PRKCA	987
SHC1	PRKCA	941
SHC1	PRKCA	941
ESR1	PRKCA	539
ESR1	PRKCA	539
HRAS	PRKCA	946
HRAS	PRKCA	946
MAPK1	ARRB1	981
MAPK1	ARRB1	981
NFKBIA	ARRB1	985
NFKBIA	ARRB1	985
KRAS	ARRB1	659
KRAS	ARRB1	659
MDM2	ARRB1	991
MDM2	ARRB1	991
MAPK3	ARRB1	979
MAPK3	ARRB1	979
EP300	ARRB1	978
EP300	ARRB1	978
PIK3CA	ARRB1	547
PIK3CA	ARRB1	547
TP53	ARRB1	627
TP53	ARRB1	627
RPS27A	ARRB1	612
RPS27A	ARRB1	612
EGFR	ARRB1	943
EGFR	ARRB1	943
UBB	ARRB1	652
UBB	ARRB1	652
CXCL8	ARRB1	916
CXCL8	ARRB1	916
HGS	ARRB1	586
HGS	ARRB1	586
CTNNB1	ARRB1	713
CTNNB1	ARRB1	713
FN1	ARRB1	592
FN1	ARRB1	592
NRAS	ARRB1	632
NRAS	ARRB1	632
EPS15	ARRB1	737
EPS15	ARRB1	737
PTEN	ARRB1	631
PTEN	ARRB1	631
SRC	ARRB1	999
SRC	ARRB1	999
STAM	ARRB1	989
STAM	ARRB1	989
SH3GL2	ARRB1	608
SH3GL2	ARRB1	608
CREB1	ARRB1	721
CREB1	ARRB1	721
UBA52	ARRB1	600
UBA52	ARRB1	600
ARRB2	ARRB1	968
ARRB2	ARRB1	968
ESR1	ARRB1	920
ESR1	ARRB1	920
EPN1	ARRB1	713
EPN1	ARRB1	713
HRAS	ARRB1	917
HRAS	ARRB1	917
CD4	PTPRC	995
CD4	PTPRC	995
MAPK1	PTPRC	535
MAPK1	PTPRC	535
IL2	PTPRC	804
IL2	PTPRC	804
IFNG	PTPRC	777
IFNG	PTPRC	777
GAPDH	PTPRC	716
GAPDH	PTPRC	716
MAPK14	PTPRC	576
MAPK14	PTPRC	576
HBEGF	PTPRC	529
HBEGF	PTPRC	529
IL4	PTPRC	782
IL4	PTPRC	782
PLCG1	PTPRC	504
PLCG1	PTPRC	504
RAC2	PTPRC	660
RAC2	PTPRC	660
KRAS	PTPRC	512
KRAS	PTPRC	512
ITGAV	PTPRC	573
ITGAV	PTPRC	573
CDH1	PTPRC	600
CDH1	PTPRC	600
MAPK3	PTPRC	645
MAPK3	PTPRC	645
IL1B	PTPRC	759
IL1B	PTPRC	759
KDR	PTPRC	750
KDR	PTPRC	750
FGF2	PTPRC	748
FGF2	PTPRC	748
STAT3	PTPRC	774
STAT3	PTPRC	774
EGF	PTPRC	619
EGF	PTPRC	619
TP53	PTPRC	609
TP53	PTPRC	609
ERBB2	PTPRC	616
ERBB2	PTPRC	616
EGFR	PTPRC	688
EGFR	PTPRC	688
FLT1	PTPRC	531
FLT1	PTPRC	531
PPARG	PTPRC	550
PPARG	PTPRC	550
KIT	PTPRC	883
KIT	PTPRC	883
NCKAP1L	PTPRC	765
NCKAP1L	PTPRC	765
ALB	PTPRC	820
ALB	PTPRC	820
IGF1	PTPRC	603
IGF1	PTPRC	603
CXCL8	PTPRC	645
CXCL8	PTPRC	645
CASP3	PTPRC	644
CASP3	PTPRC	644
LCK	PTPRC	999
LCK	PTPRC	999
CDH5	PTPRC	749
CDH5	PTPRC	749
CTNNB1	PTPRC	776
CTNNB1	PTPRC	776
FYN	PTPRC	985
FYN	PTPRC	985
FN1	PTPRC	718
FN1	PTPRC	718
STAT1	PTPRC	582
STAT1	PTPRC	582
PTEN	PTPRC	512
PTEN	PTPRC	512
MMP9	PTPRC	594
MMP9	PTPRC	594
SRC	PTPRC	718
SRC	PTPRC	718
TLR4	PTPRC	761
TLR4	PTPRC	761
CYBB	PTPRC	664
CYBB	PTPRC	664
JAK2	PTPRC	641
JAK2	PTPRC	641
GRB2	PTPRC	556
GRB2	PTPRC	556
ITGB1	PTPRC	905
ITGB1	PTPRC	905
INS	PTPRC	745
INS	PTPRC	745
IL6	PTPRC	809
IL6	PTPRC	809
CD8A	PTPRC	947
CD8A	PTPRC	947
CD44	PTPRC	926
CD44	PTPRC	926
TNF	PTPRC	861
TNF	PTPRC	861
HRAS	PTPRC	534
HRAS	PTPRC	534
HBEGF	EPGN	879
HBEGF	EPGN	879
PLCG1	EPGN	608
PLCG1	EPGN	608
EREG	EPGN	513
EREG	EPGN	513
KRAS	EPGN	919
KRAS	EPGN	919
GAB1	EPGN	534
GAB1	EPGN	534
STAM2	EPGN	600
STAM2	EPGN	600
PIK3CA	EPGN	528
PIK3CA	EPGN	528
CBL	EPGN	721
CBL	EPGN	721
EGF	EPGN	823
EGF	EPGN	823
PXN	EPGN	900
PXN	EPGN	900
ERBB2	EPGN	522
ERBB2	EPGN	522
SH3GL1	EPGN	600
SH3GL1	EPGN	600
RPS27A	EPGN	600
RPS27A	EPGN	600
LRIG1	EPGN	916
LRIG1	EPGN	916
EGFR	EPGN	999
EGFR	EPGN	999
UBB	EPGN	600
UBB	EPGN	600
FOS	EPGN	908
FOS	EPGN	908
ADAM17	EPGN	512
ADAM17	EPGN	512
SH3GL3	EPGN	600
SH3GL3	EPGN	600
HGS	EPGN	610
HGS	EPGN	610
PTPN11	EPGN	535
PTPN11	EPGN	535
PTK2	EPGN	506
PTK2	EPGN	506
PTPRK	EPGN	900
PTPRK	EPGN	900
NRAS	EPGN	900
NRAS	EPGN	900
EPS15	EPGN	606
EPS15	EPGN	606
SRC	EPGN	600
SRC	EPGN	600
PTPN3	EPGN	900
PTPN3	EPGN	900
ARHGEF7	EPGN	600
ARHGEF7	EPGN	600
SPRY2	EPGN	613
SPRY2	EPGN	613
STAM	EPGN	600
STAM	EPGN	600
SH3GL2	EPGN	600
SH3GL2	EPGN	600
GRB2	EPGN	625
GRB2	EPGN	625
BTC	EPGN	919
BTC	EPGN	919
AREG	EPGN	896
AREG	EPGN	896
SH3KBP1	EPGN	600
SH3KBP1	EPGN	600
CDC42	EPGN	604
CDC42	EPGN	604
UBA52	EPGN	600
UBA52	EPGN	600
EPS15L1	EPGN	600
EPS15L1	EPGN	600
SHC1	EPGN	663
SHC1	EPGN	663
EPN1	EPGN	600
EPN1	EPGN	600
HRAS	EPGN	918
HRAS	EPGN	918
CD4	IL10	948
CD4	IL10	948
NFKBIA	IL10	707
NFKBIA	IL10	707
IL2	IL10	918
IL2	IL10	918
IFNG	IL10	951
IFNG	IL10	951
GAPDH	IL10	764
GAPDH	IL10	764
MAPK14	IL10	581
MAPK14	IL10	581
IL4	IL10	937
IL4	IL10	937
CDH1	IL10	502
CDH1	IL10	502
MAPK3	IL10	614
MAPK3	IL10	614
IL1B	IL10	995
IL1B	IL10	995
FGF2	IL10	966
FGF2	IL10	966
STAT3	IL10	984
STAT3	IL10	984
EGF	IL10	676
EGF	IL10	676
TP53	IL10	580
TP53	IL10	580
EGFR	IL10	800
EGFR	IL10	800
PPARG	IL10	688
PPARG	IL10	688
KIT	IL10	533
KIT	IL10	533
ALB	IL10	808
ALB	IL10	808
NOS3	IL10	643
NOS3	IL10	643
MMP3	IL10	959
MMP3	IL10	959
IGF1	IL10	680
IGF1	IL10	680
HSPA4	IL10	571
HSPA4	IL10	571
FOS	IL10	564
FOS	IL10	564
CXCL8	IL10	994
CXCL8	IL10	994
CASP3	IL10	700
CASP3	IL10	700
SMAD3	IL10	504
SMAD3	IL10	504
CTNNB1	IL10	528
CTNNB1	IL10	528
FN1	IL10	700
FN1	IL10	700
STAT1	IL10	800
STAT1	IL10	800
MTOR	IL10	550
MTOR	IL10	550
JUN	IL10	670
JUN	IL10	670
MMP9	IL10	974
MMP9	IL10	974
SRC	IL10	531
SRC	IL10	531
TLR4	IL10	898
TLR4	IL10	898
CYBB	IL10	569
CYBB	IL10	569
JAK2	IL10	706
JAK2	IL10	706
INS	IL10	731
INS	IL10	731
RELA	IL10	552
RELA	IL10	552
IL6	IL10	972
IL6	IL10	972
CD8A	IL10	915
CD8A	IL10	915
CREB1	IL10	954
CREB1	IL10	954
CD44	IL10	706
CD44	IL10	706
TNF	IL10	996
TNF	IL10	996
PTPRC	IL10	800
PTPRC	IL10	800
MAPK13	NCK1	900
MAPK13	NCK1	900
MAPK12	NCK1	901
MAPK12	NCK1	901
MAPK14	NCK1	917
MAPK14	NCK1	917
NCK2	NCK1	979
NCK2	NCK1	979
PTPN12	NCK1	535
PTPN12	NCK1	535
RAC2	NCK1	513
RAC2	NCK1	513
FLT4	NCK1	557
FLT4	NCK1	557
GAB1	NCK1	934
GAB1	NCK1	934
KDR	NCK1	999
KDR	NCK1	999
CBL	NCK1	992
CBL	NCK1	992
PXN	NCK1	989
PXN	NCK1	989
RASA1	NCK1	980
RASA1	NCK1	980
EGFR	NCK1	994
EGFR	NCK1	994
PAK1	NCK1	999
PAK1	NCK1	999
DOCK1	NCK1	789
DOCK1	NCK1	789
FLT1	NCK1	972
FLT1	NCK1	972
NCKAP1L	NCK1	811
NCKAP1L	NCK1	811
ABI2	NCK1	782
ABI2	NCK1	782
CRK	NCK1	933
CRK	NCK1	933
ITPR1	NCK1	659
ITPR1	NCK1	659
CYCS	NCK1	729
CYCS	NCK1	729
PRKACA	NCK1	900
PRKACA	NCK1	900
ELMO1	NCK1	669
ELMO1	NCK1	669
PAK2	NCK1	993
PAK2	NCK1	993
BAIAP2	NCK1	796
BAIAP2	NCK1	796
MAPK11	NCK1	903
MAPK11	NCK1	903
WASF3	NCK1	846
WASF3	NCK1	846
LCK	NCK1	939
LCK	NCK1	939
PTK2	NCK1	990
PTK2	NCK1	990
FYN	NCK1	958
FYN	NCK1	958
FN1	NCK1	533
FN1	NCK1	533
RAC1	NCK1	961
RAC1	NCK1	961
PAK3	NCK1	964
PAK3	NCK1	964
NCKAP1	NCK1	992
NCKAP1	NCK1	992
PRKACB	NCK1	900
PRKACB	NCK1	900
SRC	NCK1	947
SRC	NCK1	947
ITPR3	NCK1	650
ITPR3	NCK1	650
ARHGEF7	NCK1	959
ARHGEF7	NCK1	959
ABI1	NCK1	920
ABI1	NCK1	920
ITPR2	NCK1	650
ITPR2	NCK1	650
SH2D2A	NCK1	567
SH2D2A	NCK1	567
GRB2	NCK1	592
GRB2	NCK1	592
WASF1	NCK1	896
WASF1	NCK1	896
MAPK8	NCK1	919
MAPK8	NCK1	919
SH3KBP1	NCK1	569
SH3KBP1	NCK1	569
CDC42	NCK1	998
CDC42	NCK1	998
BCAR1	NCK1	993
BCAR1	NCK1	993
RHOA	NCK1	535
RHOA	NCK1	535
HRAS	NCK1	937
HRAS	NCK1	937
CD4	CDKN2A	607
CD4	CDKN2A	607
MAPK13	CDKN2A	841
MAPK13	CDKN2A	841
SIRT1	CDKN2A	614
SIRT1	CDKN2A	614
MAPK12	CDKN2A	844
MAPK12	CDKN2A	844
MAPK1	CDKN2A	629
MAPK1	CDKN2A	629
NFKBIA	CDKN2A	507
NFKBIA	CDKN2A	507
CCND1	CDKN2A	997
CCND1	CDKN2A	997
GAPDH	CDKN2A	683
GAPDH	CDKN2A	683
MAPK14	CDKN2A	891
MAPK14	CDKN2A	891
KRAS	CDKN2A	965
KRAS	CDKN2A	965
CCNB1	CDKN2A	631
CCNB1	CDKN2A	631
MDM2	CDKN2A	999
MDM2	CDKN2A	999
CDH1	CDKN2A	709
CDH1	CDKN2A	709
MAPK3	CDKN2A	678
MAPK3	CDKN2A	678
EP300	CDKN2A	609
EP300	CDKN2A	609
KDR	CDKN2A	511
KDR	CDKN2A	511
PIK3CA	CDKN2A	977
PIK3CA	CDKN2A	977
STAT3	CDKN2A	575
STAT3	CDKN2A	575
EGF	CDKN2A	600
EGF	CDKN2A	600
PXN	CDKN2A	705
PXN	CDKN2A	705
TP53	CDKN2A	999
TP53	CDKN2A	999
ERBB2	CDKN2A	726
ERBB2	CDKN2A	726
RPS27A	CDKN2A	951
RPS27A	CDKN2A	951
CCNA2	CDKN2A	751
CCNA2	CDKN2A	751
EGFR	CDKN2A	805
EGFR	CDKN2A	805
ATM	CDKN2A	750
ATM	CDKN2A	750
PPARG	CDKN2A	518
PPARG	CDKN2A	518
KIT	CDKN2A	665
KIT	CDKN2A	665
ALB	CDKN2A	549
ALB	CDKN2A	549
IGF1	CDKN2A	505
IGF1	CDKN2A	505
HSPA4	CDKN2A	564
HSPA4	CDKN2A	564
UBB	CDKN2A	914
UBB	CDKN2A	914
FOS	CDKN2A	525
FOS	CDKN2A	525
CXCL8	CDKN2A	505
CXCL8	CDKN2A	505
CASP3	CDKN2A	621
CASP3	CDKN2A	621
EZH2	CDKN2A	723
EZH2	CDKN2A	723
SMAD3	CDKN2A	938
SMAD3	CDKN2A	938
MAPK11	CDKN2A	837
MAPK11	CDKN2A	837
HSP90AA1	CDKN2A	710
HSP90AA1	CDKN2A	710
CTNNB1	CDKN2A	893
CTNNB1	CDKN2A	893
FN1	CDKN2A	511
FN1	CDKN2A	511
MTOR	CDKN2A	619
MTOR	CDKN2A	619
NRAS	CDKN2A	937
NRAS	CDKN2A	937
JUN	CDKN2A	563
JUN	CDKN2A	563
PTEN	CDKN2A	834
PTEN	CDKN2A	834
MMP9	CDKN2A	505
MMP9	CDKN2A	505
HDAC1	CDKN2A	967
HDAC1	CDKN2A	967
SRC	CDKN2A	592
SRC	CDKN2A	592
RPL11	CDKN2A	904
RPL11	CDKN2A	904
AR	CDKN2A	603
AR	CDKN2A	603
JAK2	CDKN2A	592
JAK2	CDKN2A	592
CDK1	CDKN2A	643
CDK1	CDKN2A	643
MAPK8	CDKN2A	643
MAPK8	CDKN2A	643
INS	CDKN2A	561
INS	CDKN2A	561
CDC42	CDKN2A	584
CDC42	CDKN2A	584
RELA	CDKN2A	752
RELA	CDKN2A	752
IL6	CDKN2A	602
IL6	CDKN2A	602
CD8A	CDKN2A	518
CD8A	CDKN2A	518
UBA52	CDKN2A	908
UBA52	CDKN2A	908
CD44	CDKN2A	571
CD44	CDKN2A	571
TNF	CDKN2A	559
TNF	CDKN2A	559
RHOA	CDKN2A	596
RHOA	CDKN2A	596
ESR1	CDKN2A	672
ESR1	CDKN2A	672
HRAS	CDKN2A	973
HRAS	CDKN2A	973
SIRT1	BRCA1	736
SIRT1	BRCA1	736
CCND1	BRCA1	985
CCND1	BRCA1	985
GAPDH	BRCA1	575
GAPDH	BRCA1	575
KRAS	BRCA1	686
KRAS	BRCA1	686
CCNB1	BRCA1	910
CCNB1	BRCA1	910
MDM2	BRCA1	675
MDM2	BRCA1	675
CDH1	BRCA1	703
CDH1	BRCA1	703
CREBBP	BRCA1	969
CREBBP	BRCA1	969
MAPK3	BRCA1	537
MAPK3	BRCA1	537
EP300	BRCA1	984
EP300	BRCA1	984
AKT3	BRCA1	868
AKT3	BRCA1	868
PIK3CA	BRCA1	705
PIK3CA	BRCA1	705
STAT3	BRCA1	584
STAT3	BRCA1	584
EGF	BRCA1	522
EGF	BRCA1	522
TP53	BRCA1	999
TP53	BRCA1	999
ERBB2	BRCA1	856
ERBB2	BRCA1	856
RPS27A	BRCA1	942
RPS27A	BRCA1	942
CCNA2	BRCA1	843
CCNA2	BRCA1	843
EGFR	BRCA1	837
EGFR	BRCA1	837
ATM	BRCA1	999
ATM	BRCA1	999
PPARG	BRCA1	520
PPARG	BRCA1	520
KIT	BRCA1	503
KIT	BRCA1	503
ALB	BRCA1	512
ALB	BRCA1	512
RICTOR	BRCA1	580
RICTOR	BRCA1	580
PLK1	BRCA1	940
PLK1	BRCA1	940
UBB	BRCA1	929
UBB	BRCA1	929
ITPR1	BRCA1	630
ITPR1	BRCA1	630
CASP3	BRCA1	674
CASP3	BRCA1	674
EZH2	BRCA1	952
EZH2	BRCA1	952
SMAD3	BRCA1	710
SMAD3	BRCA1	710
HSP90AA1	BRCA1	740
HSP90AA1	BRCA1	740
CTNNB1	BRCA1	696
CTNNB1	BRCA1	696
RPSA	BRCA1	629
RPSA	BRCA1	629
VCP	BRCA1	976
VCP	BRCA1	976
STAT1	BRCA1	906
STAT1	BRCA1	906
JUN	BRCA1	892
JUN	BRCA1	892
PTEN	BRCA1	812
PTEN	BRCA1	812
HDAC1	BRCA1	795
HDAC1	BRCA1	795
AR	BRCA1	928
AR	BRCA1	928
JAK2	BRCA1	544
JAK2	BRCA1	544
AKT2	BRCA1	873
AKT2	BRCA1	873
CDK1	BRCA1	906
CDK1	BRCA1	906
INS	BRCA1	501
INS	BRCA1	501
RELA	BRCA1	960
RELA	BRCA1	960
CREB1	BRCA1	645
CREB1	BRCA1	645
UBA52	BRCA1	904
UBA52	BRCA1	904
CD44	BRCA1	502
CD44	BRCA1	502
ESR1	BRCA1	999
ESR1	BRCA1	999
HRAS	BRCA1	700
HRAS	BRCA1	700
CDKN2A	BRCA1	785
CDKN2A	BRCA1	785
GAPDH	RACK1	666
GAPDH	RACK1	666
PLCG1	RACK1	623
PLCG1	RACK1	623
RAC2	RACK1	614
RAC2	RACK1	614
RPS16	RACK1	999
RPS16	RACK1	999
MAPK3	RACK1	531
MAPK3	RACK1	531
RPS11	RACK1	999
RPS11	RACK1	999
RPS27A	RACK1	999
RPS27A	RACK1	999
RASA1	RACK1	973
RASA1	RACK1	973
RPS3	RACK1	999
RPS3	RACK1	999
LRRK2	RACK1	677
LRRK2	RACK1	677
IGF1	RACK1	928
IGF1	RACK1	928
RPS9	RACK1	999
RPS9	RACK1	999
HSPA4	RACK1	768
HSPA4	RACK1	768
ITPR1	RACK1	903
ITPR1	RACK1	903
RPL4	RACK1	999
RPL4	RACK1	999
RUVBL1	RACK1	782
RUVBL1	RACK1	782
RPS15A	RACK1	999
RPS15A	RACK1	999
HSP90AA1	RACK1	980
HSP90AA1	RACK1	980
PTPN11	RACK1	645
PTPN11	RACK1	645
PTK2	RACK1	913
PTK2	RACK1	913
RPS2	RACK1	999
RPS2	RACK1	999
CTNNB1	RACK1	653
CTNNB1	RACK1	653
RPS3A	RACK1	999
RPS3A	RACK1	999
RPSA	RACK1	999
RPSA	RACK1	999
FYN	RACK1	993
FYN	RACK1	993
STAT1	RACK1	979
STAT1	RACK1	979
MTOR	RACK1	574
MTOR	RACK1	574
EPRS1	RACK1	638
EPRS1	RACK1	638
RPL5	RACK1	999
RPL5	RACK1	999
JUN	RACK1	908
JUN	RACK1	908
HSP90AB1	RACK1	638
HSP90AB1	RACK1	638
SRC	RACK1	999
SRC	RACK1	999
RPS4X	RACK1	999
RPS4X	RACK1	999
RPL11	RACK1	999
RPL11	RACK1	999
AR	RACK1	982
AR	RACK1	982
RPS6	RACK1	999
RPS6	RACK1	999
GRB2	RACK1	919
GRB2	RACK1	919
PRKCD	RACK1	988
PRKCD	RACK1	988
MAPK8	RACK1	645
MAPK8	RACK1	645
ITGB1	RACK1	931
ITGB1	RACK1	931
RPS8	RACK1	999
RPS8	RACK1	999
RPS14	RACK1	999
RPS14	RACK1	999
UBA52	RACK1	999
UBA52	RACK1	999
RPS18	RACK1	999
RPS18	RACK1	999
TNF	RACK1	941
TNF	RACK1	941
RHOA	RACK1	610
RHOA	RACK1	610
SHC1	RACK1	957
SHC1	RACK1	957
HRAS	RACK1	957
HRAS	RACK1	957
PRKCA	RACK1	971
PRKCA	RACK1	971
ARRB1	RACK1	563
ARRB1	RACK1	563
NFKBIA	PIK3R1	961
NFKBIA	PIK3R1	961
CDC37	PIK3R1	600
CDC37	PIK3R1	600
PIK3R2	PIK3R1	975
PIK3R2	PIK3R1	975
IL2	PIK3R1	920
IL2	PIK3R1	920
IFNG	PIK3R1	909
IFNG	PIK3R1	909
GAPDH	PIK3R1	609
GAPDH	PIK3R1	609
HBEGF	PIK3R1	908
HBEGF	PIK3R1	908
IL4	PIK3R1	927
IL4	PIK3R1	927
PLCG1	PIK3R1	849
PLCG1	PIK3R1	849
EREG	PIK3R1	534
EREG	PIK3R1	534
RAC2	PIK3R1	707
RAC2	PIK3R1	707
KRAS	PIK3R1	959
KRAS	PIK3R1	959
ITGAV	PIK3R1	911
ITGAV	PIK3R1	911
CDH1	PIK3R1	940
CDH1	PIK3R1	940
FLT4	PIK3R1	950
FLT4	PIK3R1	950
GAB1	PIK3R1	993
GAB1	PIK3R1	993
EP300	PIK3R1	654
EP300	PIK3R1	654
IL1B	PIK3R1	921
IL1B	PIK3R1	921
AKT3	PIK3R1	900
AKT3	PIK3R1	900
KDR	PIK3R1	951
KDR	PIK3R1	951
PIK3CA	PIK3R1	999
PIK3CA	PIK3R1	999
CBL	PIK3R1	999
CBL	PIK3R1	999
FGF2	PIK3R1	600
FGF2	PIK3R1	600
STAT3	PIK3R1	954
STAT3	PIK3R1	954
EGF	PIK3R1	957
EGF	PIK3R1	957
PXN	PIK3R1	973
PXN	PIK3R1	973
TP53	PIK3R1	619
TP53	PIK3R1	619
ERBB2	PIK3R1	996
ERBB2	PIK3R1	996
SH3GL1	PIK3R1	509
SH3GL1	PIK3R1	509
EGFR	PIK3R1	997
EGFR	PIK3R1	997
FLT1	PIK3R1	985
FLT1	PIK3R1	985
KIT	PIK3R1	997
KIT	PIK3R1	997
TGFA	PIK3R1	557
TGFA	PIK3R1	557
VEGFD	PIK3R1	910
VEGFD	PIK3R1	910
CRK	PIK3R1	992
CRK	PIK3R1	992
AXL	PIK3R1	885
AXL	PIK3R1	885
IGF1	PIK3R1	949
IGF1	PIK3R1	949
CTNNA1	PIK3R1	920
CTNNA1	PIK3R1	920
HSPA5	PIK3R1	569
HSPA5	PIK3R1	569
HSP90AA1	PIK3R1	692
HSP90AA1	PIK3R1	692
LCK	PIK3R1	984
LCK	PIK3R1	984
CAV1	PIK3R1	934
CAV1	PIK3R1	934
PTPN11	PIK3R1	998
PTPN11	PIK3R1	998
PTK2	PIK3R1	995
PTK2	PIK3R1	995
PDPK1	PIK3R1	963
PDPK1	PIK3R1	963
CTNNB1	PIK3R1	993
CTNNB1	PIK3R1	993
FYN	PIK3R1	994
FYN	PIK3R1	994
