from	to	combined_score
FGF4	MAPK1	919
FGF4	MAPK1	919
FGF20	MAPK1	917
FGF20	MAPK1	917
CD4	RBX1	824
CD4	RBX1	824
CD4	NFKBIA	585
CD4	NFKBIA	585
MAPK1	NFKBIA	949
MAPK1	NFKBIA	949
RBX1	NFKBIA	760
RBX1	NFKBIA	760
FGF4	PIK3R2	507
FGF4	PIK3R2	507
CD4	IL2	918
CD4	IL2	918
MAPK1	IL2	931
MAPK1	IL2	931
NFKBIA	IL2	559
NFKBIA	IL2	559
PIK3R2	IL2	556
PIK3R2	IL2	556
CD4	CCND1	571
CD4	CCND1	571
FGF4	CCND1	507
FGF4	CCND1	507
MAPK1	CCND1	649
MAPK1	CCND1	649
NFKBIA	CCND1	635
NFKBIA	CCND1	635
CD4	GAPDH	736
CD4	GAPDH	736
MAPK1	GAPDH	640
MAPK1	GAPDH	640
NFKBIA	GAPDH	755
NFKBIA	GAPDH	755
IL2	GAPDH	650
IL2	GAPDH	650
CCND1	GAPDH	818
CCND1	GAPDH	818
CD4	MAPK14	608
CD4	MAPK14	608
MAPK1	MAPK14	977
MAPK1	MAPK14	977
NFKBIA	MAPK14	979
NFKBIA	MAPK14	979
IL2	MAPK14	938
IL2	MAPK14	938
CCND1	MAPK14	550
CCND1	MAPK14	550
GAPDH	MAPK14	552
GAPDH	MAPK14	552
MAPK1	FGF23	901
MAPK1	FGF23	901
CD4	PLCG1	956
CD4	PLCG1	956
FGF4	PLCG1	617
FGF4	PLCG1	617
FGF20	PLCG1	613
FGF20	PLCG1	613
MAPK1	PLCG1	681
MAPK1	PLCG1	681
PIK3R2	PLCG1	731
PIK3R2	PLCG1	731
IL2	PLCG1	560
IL2	PLCG1	560
FGF23	PLCG1	650
FGF23	PLCG1	650
RBX1	NEDD8	999
RBX1	NEDD8	999
NFKBIA	NEDD8	603
NFKBIA	NEDD8	603
NEDD8	RPS16	560
NEDD8	RPS16	560
CD4	KRAS	550
CD4	KRAS	550
FGF4	KRAS	918
FGF4	KRAS	918
FGF20	KRAS	915
FGF20	KRAS	915
MAPK1	KRAS	989
MAPK1	KRAS	989
PIK3R2	KRAS	894
PIK3R2	KRAS	894
IL2	KRAS	944
IL2	KRAS	944
CCND1	KRAS	761
CCND1	KRAS	761
GAPDH	KRAS	657
GAPDH	KRAS	657
MAPK14	KRAS	729
MAPK14	KRAS	729
FGF23	KRAS	910
FGF23	KRAS	910
PLCG1	KRAS	615
PLCG1	KRAS	615
RBX1	MDM2	526
RBX1	MDM2	526
CCND1	MDM2	804
CCND1	MDM2	804
GAPDH	MDM2	725
GAPDH	MDM2	725
NEDD8	MDM2	954
NEDD8	MDM2	954
KRAS	MDM2	671
KRAS	MDM2	671
CD4	CDH1	520
CD4	CDH1	520
MAPK1	CDH1	940
MAPK1	CDH1	940
CCND1	CDH1	869
CCND1	CDH1	869
GAPDH	CDH1	810
GAPDH	CDH1	810
KRAS	CDH1	754
KRAS	CDH1	754
MDM2	CDH1	845
MDM2	CDH1	845
MAPK1	CREBBP	675
MAPK1	CREBBP	675
RBX1	CREBBP	761
RBX1	CREBBP	761
NFKBIA	CREBBP	966
NFKBIA	CREBBP	966
CCND1	CREBBP	968
CCND1	CREBBP	968
GAPDH	CREBBP	543
GAPDH	CREBBP	543
MAPK14	CREBBP	937
MAPK14	CREBBP	937
MDM2	CREBBP	997
MDM2	CREBBP	997
CDH1	CREBBP	789
CDH1	CREBBP	789
GAPDH	RPL8	614
GAPDH	RPL8	614
NEDD8	RPL8	571
NEDD8	RPL8	571
RPS16	RPL8	999
RPS16	RPL8	999
FGF4	GAB1	524
FGF4	GAB1	524
FGF20	GAB1	506
FGF20	GAB1	506
MAPK1	GAB1	947
MAPK1	GAB1	947
PIK3R2	GAB1	860
PIK3R2	GAB1	860
FGF23	GAB1	513
FGF23	GAB1	513
PLCG1	GAB1	986
PLCG1	GAB1	986
KRAS	GAB1	523
KRAS	GAB1	523
CD4	MAPK3	594
CD4	MAPK3	594
FGF4	MAPK3	940
FGF4	MAPK3	940
FGF20	MAPK3	926
FGF20	MAPK3	926
MAPK1	MAPK3	988
MAPK1	MAPK3	988
NFKBIA	MAPK3	972
NFKBIA	MAPK3	972
IL2	MAPK3	950
IL2	MAPK3	950
CCND1	MAPK3	750
CCND1	MAPK3	750
GAPDH	MAPK3	827
GAPDH	MAPK3	827
MAPK14	MAPK3	957
MAPK14	MAPK3	957
FGF23	MAPK3	936
FGF23	MAPK3	936
PLCG1	MAPK3	806
PLCG1	MAPK3	806
KRAS	MAPK3	986
KRAS	MAPK3	986
MDM2	MAPK3	552
MDM2	MAPK3	552
CDH1	MAPK3	971
CDH1	MAPK3	971
CREBBP	MAPK3	701
CREBBP	MAPK3	701
GAB1	MAPK3	952
GAB1	MAPK3	952
MAPK1	EP300	713
MAPK1	EP300	713
RBX1	EP300	735
RBX1	EP300	735
NFKBIA	EP300	982
NFKBIA	EP300	982
CCND1	EP300	995
CCND1	EP300	995
GAPDH	EP300	866
GAPDH	EP300	866
MAPK14	EP300	965
MAPK14	EP300	965
KRAS	EP300	941
KRAS	EP300	941
MDM2	EP300	999
MDM2	EP300	999
CDH1	EP300	593
CDH1	EP300	593
CREBBP	EP300	996
CREBBP	EP300	996
MAPK3	EP300	714
MAPK3	EP300	714
CD4	IL1B	876
CD4	IL1B	876
NFKBIA	IL1B	882
NFKBIA	IL1B	882
IL2	IL1B	876
IL2	IL1B	876
CCND1	IL1B	523
CCND1	IL1B	523
GAPDH	IL1B	837
GAPDH	IL1B	837
MAPK14	IL1B	972
MAPK14	IL1B	972
CDH1	IL1B	560
CDH1	IL1B	560
CREBBP	IL1B	932
CREBBP	IL1B	932
MAPK3	IL1B	712
MAPK3	IL1B	712
EP300	IL1B	938
EP300	IL1B	938
FGF4	KDR	829
FGF4	KDR	829
FGF20	KDR	800
FGF20	KDR	800
PIK3R2	KDR	885
PIK3R2	KDR	885
CCND1	KDR	582
CCND1	KDR	582
GAPDH	KDR	647
GAPDH	KDR	647
MAPK14	KDR	924
MAPK14	KDR	924
FGF23	KDR	749
FGF23	KDR	749
PLCG1	KDR	989
PLCG1	KDR	989
KRAS	KDR	754
KRAS	KDR	754
CDH1	KDR	644
CDH1	KDR	644
GAB1	KDR	920
GAB1	KDR	920
IL1B	KDR	627
IL1B	KDR	627
CD4	PIK3CA	927
CD4	PIK3CA	927
FGF4	PIK3CA	625
FGF4	PIK3CA	625
FGF20	PIK3CA	507
FGF20	PIK3CA	507
MAPK1	PIK3CA	603
MAPK1	PIK3CA	603
NFKBIA	PIK3CA	931
NFKBIA	PIK3CA	931
PIK3R2	PIK3CA	999
PIK3R2	PIK3CA	999
IL2	PIK3CA	919
IL2	PIK3CA	919
CCND1	PIK3CA	687
CCND1	PIK3CA	687
GAPDH	PIK3CA	505
GAPDH	PIK3CA	505
FGF23	PIK3CA	521
FGF23	PIK3CA	521
PLCG1	PIK3CA	884
PLCG1	PIK3CA	884
KRAS	PIK3CA	999
KRAS	PIK3CA	999
MDM2	PIK3CA	617
MDM2	PIK3CA	617
CDH1	PIK3CA	953
CDH1	PIK3CA	953
CREBBP	PIK3CA	567
CREBBP	PIK3CA	567
GAB1	PIK3CA	924
GAB1	PIK3CA	924
MAPK3	PIK3CA	626
MAPK3	PIK3CA	626
EP300	PIK3CA	567
EP300	PIK3CA	567
IL1B	PIK3CA	919
IL1B	PIK3CA	919
KDR	PIK3CA	976
KDR	PIK3CA	976
CD4	CBL	958
CD4	CBL	958
FGF4	CBL	609
FGF4	CBL	609
FGF20	CBL	613
FGF20	CBL	613
PIK3R2	CBL	978
PIK3R2	CBL	978
IL2	CBL	934
IL2	CBL	934
GAPDH	CBL	503
GAPDH	CBL	503
MAPK14	CBL	609
MAPK14	CBL	609
FGF23	CBL	600
FGF23	CBL	600
PLCG1	CBL	999
PLCG1	CBL	999
NEDD8	CBL	951
NEDD8	CBL	951
MDM2	CBL	529
MDM2	CBL	529
CDH1	CBL	628
CDH1	CBL	628
MAPK3	CBL	538
MAPK3	CBL	538
KDR	CBL	983
KDR	CBL	983
PIK3CA	CBL	972
PIK3CA	CBL	972
MAPK1	FGF2	942
MAPK1	FGF2	942
PIK3R2	FGF2	639
PIK3R2	FGF2	639
IL2	FGF2	601
IL2	FGF2	601
CCND1	FGF2	651
CCND1	FGF2	651
GAPDH	FGF2	764
GAPDH	FGF2	764
FGF23	FGF2	506
FGF23	FGF2	506
PLCG1	FGF2	753
PLCG1	FGF2	753
KRAS	FGF2	954
KRAS	FGF2	954
CDH1	FGF2	652
CDH1	FGF2	652
GAB1	FGF2	594
GAB1	FGF2	594
MAPK3	FGF2	968
MAPK3	FGF2	968
IL1B	FGF2	785
IL1B	FGF2	785
KDR	FGF2	937
KDR	FGF2	937
PIK3CA	FGF2	651
PIK3CA	FGF2	651
CBL	FGF2	658
CBL	FGF2	658
CD4	STAT3	793
CD4	STAT3	793
MAPK1	STAT3	996
MAPK1	STAT3	996
NFKBIA	STAT3	706
NFKBIA	STAT3	706
IL2	STAT3	970
IL2	STAT3	970
CCND1	STAT3	995
CCND1	STAT3	995
GAPDH	STAT3	761
GAPDH	STAT3	761
MAPK14	STAT3	962
MAPK14	STAT3	962
PLCG1	STAT3	586
PLCG1	STAT3	586
KRAS	STAT3	739
KRAS	STAT3	739
MDM2	STAT3	529
MDM2	STAT3	529
CDH1	STAT3	718
CDH1	STAT3	718
CREBBP	STAT3	995
CREBBP	STAT3	995
GAB1	STAT3	522
GAB1	STAT3	522
MAPK3	STAT3	985
MAPK3	STAT3	985
EP300	STAT3	999
EP300	STAT3	999
IL1B	STAT3	938
IL1B	STAT3	938
KDR	STAT3	837
KDR	STAT3	837
PIK3CA	STAT3	950
PIK3CA	STAT3	950
CBL	STAT3	565
CBL	STAT3	565
FGF2	STAT3	966
FGF2	STAT3	966
CD4	EGF	559
CD4	EGF	559
FGF4	EGF	809
FGF4	EGF	809
FGF20	EGF	704
FGF20	EGF	704
MAPK1	EGF	625
MAPK1	EGF	625
NFKBIA	EGF	504
NFKBIA	EGF	504
IL2	EGF	615
IL2	EGF	615
CCND1	EGF	727
CCND1	EGF	727
GAPDH	EGF	787
GAPDH	EGF	787
MAPK14	EGF	562
MAPK14	EGF	562
FGF23	EGF	685
FGF23	EGF	685
PLCG1	EGF	982
PLCG1	EGF	982
KRAS	EGF	977
KRAS	EGF	977
MDM2	EGF	506
MDM2	EGF	506
CDH1	EGF	984
CDH1	EGF	984
GAB1	EGF	944
GAB1	EGF	944
MAPK3	EGF	820
MAPK3	EGF	820
IL1B	EGF	710
IL1B	EGF	710
KDR	EGF	891
KDR	EGF	891
PIK3CA	EGF	958
PIK3CA	EGF	958
CBL	EGF	972
CBL	EGF	972
FGF2	EGF	959
FGF2	EGF	959
STAT3	EGF	977
STAT3	EGF	977
CD4	TP53	671
CD4	TP53	671
MAPK1	TP53	991
MAPK1	TP53	991
RBX1	TP53	556
RBX1	TP53	556
NFKBIA	TP53	925
NFKBIA	TP53	925
IL2	TP53	667
IL2	TP53	667
CCND1	TP53	911
CCND1	TP53	911
GAPDH	TP53	901
GAPDH	TP53	901
MAPK14	TP53	995
MAPK14	TP53	995
NEDD8	TP53	990
NEDD8	TP53	990
KRAS	TP53	919
KRAS	TP53	919
MDM2	TP53	999
MDM2	TP53	999
CDH1	TP53	809
CDH1	TP53	809
CREBBP	TP53	999
CREBBP	TP53	999
MAPK3	TP53	981
MAPK3	TP53	981
EP300	TP53	999
EP300	TP53	999
IL1B	TP53	689
IL1B	TP53	689
KDR	TP53	697
KDR	TP53	697
PIK3CA	TP53	904
PIK3CA	TP53	904
FGF2	TP53	674
FGF2	TP53	674
STAT3	TP53	887
STAT3	TP53	887
EGF	TP53	766
EGF	TP53	766
CD4	ERBB2	632
CD4	ERBB2	632
FGF4	ERBB2	724
FGF4	ERBB2	724
FGF20	ERBB2	651
FGF20	ERBB2	651
MAPK1	ERBB2	502
MAPK1	ERBB2	502
PIK3R2	ERBB2	973
PIK3R2	ERBB2	973
IL2	ERBB2	604
IL2	ERBB2	604
CCND1	ERBB2	885
CCND1	ERBB2	885
GAPDH	ERBB2	782
GAPDH	ERBB2	782
FGF23	ERBB2	633
FGF23	ERBB2	633
PLCG1	ERBB2	989
PLCG1	ERBB2	989
KRAS	ERBB2	992
KRAS	ERBB2	992
MDM2	ERBB2	662
MDM2	ERBB2	662
CDH1	ERBB2	868
CDH1	ERBB2	868
GAB1	ERBB2	905
GAB1	ERBB2	905
MAPK3	ERBB2	544
MAPK3	ERBB2	544
EP300	ERBB2	531
EP300	ERBB2	531
IL1B	ERBB2	575
IL1B	ERBB2	575
KDR	ERBB2	570
KDR	ERBB2	570
PIK3CA	ERBB2	988
PIK3CA	ERBB2	988
CBL	ERBB2	994
CBL	ERBB2	994
FGF2	ERBB2	824
FGF2	ERBB2	824
STAT3	ERBB2	993
STAT3	ERBB2	993
EGF	ERBB2	999
EGF	ERBB2	999
TP53	ERBB2	889
TP53	ERBB2	889
NEDD8	RPS11	578
NEDD8	RPS11	578
RPS16	RPS11	999
RPS16	RPS11	999
RPL8	RPS11	999
RPL8	RPS11	999
FGF4	RPS27A	600
FGF4	RPS27A	600
FGF20	RPS27A	600
FGF20	RPS27A	600
RBX1	RPS27A	942
RBX1	RPS27A	942
NFKBIA	RPS27A	911
NFKBIA	RPS27A	911
CCND1	RPS27A	716
CCND1	RPS27A	716
GAPDH	RPS27A	564
GAPDH	RPS27A	564
FGF23	RPS27A	600
FGF23	RPS27A	600
NEDD8	RPS27A	976
NEDD8	RPS27A	976
RPS16	RPS27A	999
RPS16	RPS27A	999
KRAS	RPS27A	918
KRAS	RPS27A	918
MDM2	RPS27A	998
MDM2	RPS27A	998
CDH1	RPS27A	625
CDH1	RPS27A	625
RPL8	RPS27A	999
RPL8	RPS27A	999
EP300	RPS27A	751
EP300	RPS27A	751
CBL	RPS27A	656
CBL	RPS27A	656
FGF2	RPS27A	632
FGF2	RPS27A	632
EGF	RPS27A	640
EGF	RPS27A	640
TP53	RPS27A	998
TP53	RPS27A	998
ERBB2	RPS27A	724
ERBB2	RPS27A	724
RPS11	RPS27A	999
RPS11	RPS27A	999
MAPK1	FGF18	911
MAPK1	FGF18	911
PIK3R2	FGF18	531
PIK3R2	FGF18	531
FGF23	FGF18	672
FGF23	FGF18	672
PLCG1	FGF18	617
PLCG1	FGF18	617
KRAS	FGF18	909
KRAS	FGF18	909
GAB1	FGF18	507
GAB1	FGF18	507
MAPK3	FGF18	932
MAPK3	FGF18	932
KDR	FGF18	805
KDR	FGF18	805
PIK3CA	FGF18	503
PIK3CA	FGF18	503
CBL	FGF18	603
CBL	FGF18	603
EGF	FGF18	716
EGF	FGF18	716
ERBB2	FGF18	667
ERBB2	FGF18	667
RPS27A	FGF18	600
RPS27A	FGF18	600
CD4	EGFR	567
CD4	EGFR	567
FGF4	EGFR	761
FGF4	EGFR	761
FGF20	EGFR	720
FGF20	EGFR	720
MAPK1	EGFR	962
MAPK1	EGFR	962
NFKBIA	EGFR	528
NFKBIA	EGFR	528
PIK3R2	EGFR	992
PIK3R2	EGFR	992
IL2	EGFR	815
IL2	EGFR	815
CCND1	EGFR	864
CCND1	EGFR	864
GAPDH	EGFR	955
GAPDH	EGFR	955
MAPK14	EGFR	807
MAPK14	EGFR	807
FGF23	EGFR	662
FGF23	EGFR	662
PLCG1	EGFR	999
PLCG1	EGFR	999
KRAS	EGFR	998
KRAS	EGFR	998
MDM2	EGFR	870
MDM2	EGFR	870
CDH1	EGFR	999
CDH1	EGFR	999
GAB1	EGFR	998
GAB1	EGFR	998
MAPK3	EGFR	960
MAPK3	EGFR	960
EP300	EGFR	564
EP300	EGFR	564
IL1B	EGFR	561
IL1B	EGFR	561
KDR	EGFR	629
KDR	EGFR	629
PIK3CA	EGFR	996
PIK3CA	EGFR	996
CBL	EGFR	999
CBL	EGFR	999
FGF2	EGFR	889
FGF2	EGFR	889
STAT3	EGFR	999
STAT3	EGFR	999
EGF	EGFR	999
EGF	EGFR	999
TP53	EGFR	908
TP53	EGFR	908
ERBB2	EGFR	998
ERBB2	EGFR	998
RPS27A	EGFR	811
RPS27A	EGFR	811
FGF18	EGFR	729
FGF18	EGFR	729
NFKBIA	RPS3	735
NFKBIA	RPS3	735
GAPDH	RPS3	718
GAPDH	RPS3	718
NEDD8	RPS3	661
NEDD8	RPS3	661
RPS16	RPS3	999
RPS16	RPS3	999
MDM2	RPS3	589
MDM2	RPS3	589
RPL8	RPS3	999
RPL8	RPS3	999
TP53	RPS3	852
TP53	RPS3	852
RPS11	RPS3	999
RPS11	RPS3	999
RPS27A	RPS3	999
RPS27A	RPS3	999
CCND1	ATM	712
CCND1	ATM	712
GAPDH	ATM	671
GAPDH	ATM	671
MAPK14	ATM	621
MAPK14	ATM	621
KRAS	ATM	686
KRAS	ATM	686
MDM2	ATM	996
MDM2	ATM	996
CREBBP	ATM	540
CREBBP	ATM	540
MAPK3	ATM	510
MAPK3	ATM	510
EP300	ATM	599
EP300	ATM	599
PIK3CA	ATM	555
PIK3CA	ATM	555
STAT3	ATM	510
STAT3	ATM	510
TP53	ATM	999
TP53	ATM	999
ERBB2	ATM	682
ERBB2	ATM	682
RPS27A	ATM	908
RPS27A	ATM	908
EGFR	ATM	804
EGFR	ATM	804
CD4	KIT	745
CD4	KIT	745
FGF4	KIT	766
FGF4	KIT	766
FGF20	KIT	715
FGF20	KIT	715
PIK3R2	KIT	969
PIK3R2	KIT	969
IL2	KIT	561
IL2	KIT	561
CCND1	KIT	612
CCND1	KIT	612
GAPDH	KIT	647
GAPDH	KIT	647
FGF23	KIT	696
FGF23	KIT	696
PLCG1	KIT	922
PLCG1	KIT	922
KRAS	KIT	969
KRAS	KIT	969
MDM2	KIT	556
MDM2	KIT	556
CDH1	KIT	604
CDH1	KIT	604
GAB1	KIT	917
GAB1	KIT	917
IL1B	KIT	520
IL1B	KIT	520
PIK3CA	KIT	977
PIK3CA	KIT	977
CBL	KIT	978
CBL	KIT	978
FGF2	KIT	891
FGF2	KIT	891
STAT3	KIT	962
STAT3	KIT	962
EGF	KIT	924
EGF	KIT	924
TP53	KIT	792
TP53	KIT	792
FGF18	KIT	712
FGF18	KIT	712
ATM	KIT	523
ATM	KIT	523
CD4	ALB	852
CD4	ALB	852
FGF4	ALB	607
FGF4	ALB	607
NFKBIA	ALB	646
NFKBIA	ALB	646
IL2	ALB	775
IL2	ALB	775
CCND1	ALB	673
CCND1	ALB	673
GAPDH	ALB	875
GAPDH	ALB	875
MAPK14	ALB	579
MAPK14	ALB	579
FGF23	ALB	662
FGF23	ALB	662
KRAS	ALB	592
KRAS	ALB	592
MDM2	ALB	606
MDM2	ALB	606
CDH1	ALB	809
CDH1	ALB	809
MAPK3	ALB	702
MAPK3	ALB	702
IL1B	ALB	822
IL1B	ALB	822
KDR	ALB	666
KDR	ALB	666
FGF2	ALB	821
FGF2	ALB	821
STAT3	ALB	730
STAT3	ALB	730
EGF	ALB	817
EGF	ALB	817
TP53	ALB	715
TP53	ALB	715
ERBB2	ALB	923
ERBB2	ALB	923
FGF18	ALB	509
FGF18	ALB	509
EGFR	ALB	789
EGFR	ALB	789
ATM	ALB	556
ATM	ALB	556
KIT	ALB	687
KIT	ALB	687
NEDD8	RPS23	537
NEDD8	RPS23	537
RPS16	RPS23	999
RPS16	RPS23	999
RPL8	RPS23	999
RPL8	RPS23	999
RPS11	RPS23	999
RPS11	RPS23	999
RPS27A	RPS23	999
RPS27A	RPS23	999
RPS3	RPS23	999
RPS3	RPS23	999
FGF4	SHH	741
FGF4	SHH	741
FGF20	SHH	530
FGF20	SHH	530
CCND1	SHH	623
CCND1	SHH	623
GAPDH	SHH	576
GAPDH	SHH	576
KRAS	SHH	576
KRAS	SHH	576
CDH1	SHH	609
CDH1	SHH	609
KDR	SHH	503
KDR	SHH	503
FGF2	SHH	772
FGF2	SHH	772
STAT3	SHH	522
STAT3	SHH	522
EGF	SHH	687
EGF	SHH	687
TP53	SHH	640
TP53	SHH	640
ERBB2	SHH	591
ERBB2	SHH	591
RPS27A	SHH	901
RPS27A	SHH	901
FGF18	SHH	538
FGF18	SHH	538
EGFR	SHH	735
EGFR	SHH	735
ALB	SHH	557
ALB	SHH	557
MAPK1	MAP2K1	998
MAPK1	MAP2K1	998
NFKBIA	MAP2K1	569
NFKBIA	MAP2K1	569
IL2	MAP2K1	934
IL2	MAP2K1	934
CCND1	MAP2K1	646
CCND1	MAP2K1	646
GAPDH	MAP2K1	685
GAPDH	MAP2K1	685
MAPK14	MAP2K1	973
MAPK14	MAP2K1	973
PLCG1	MAP2K1	598
PLCG1	MAP2K1	598
KRAS	MAP2K1	988
KRAS	MAP2K1	988
CDH1	MAP2K1	564
CDH1	MAP2K1	564
GAB1	MAP2K1	923
GAB1	MAP2K1	923
MAPK3	MAP2K1	998
MAPK3	MAP2K1	998
IL1B	MAP2K1	551
IL1B	MAP2K1	551
PIK3CA	MAP2K1	974
PIK3CA	MAP2K1	974
FGF2	MAP2K1	565
FGF2	MAP2K1	565
STAT3	MAP2K1	965
STAT3	MAP2K1	965
EGF	MAP2K1	707
EGF	MAP2K1	707
TP53	MAP2K1	661
TP53	MAP2K1	661
ERBB2	MAP2K1	947
ERBB2	MAP2K1	947
RPS27A	MAP2K1	690
RPS27A	MAP2K1	690
EGFR	MAP2K1	564
EGFR	MAP2K1	564
ALB	MAP2K1	537
ALB	MAP2K1	537
SHH	MAP2K1	932
SHH	MAP2K1	932
CD4	IGF1	522
CD4	IGF1	522
FGF4	IGF1	711
FGF4	IGF1	711
FGF20	IGF1	672
FGF20	IGF1	672
MAPK1	IGF1	945
MAPK1	IGF1	945
IL2	IGF1	504
IL2	IGF1	504
CCND1	IGF1	684
CCND1	IGF1	684
GAPDH	IGF1	687
GAPDH	IGF1	687
MAPK14	IGF1	525
MAPK14	IGF1	525
FGF23	IGF1	676
FGF23	IGF1	676
KRAS	IGF1	598
KRAS	IGF1	598
MDM2	IGF1	511
MDM2	IGF1	511
CDH1	IGF1	954
CDH1	IGF1	954
MAPK3	IGF1	969
MAPK3	IGF1	969
IL1B	IGF1	767
IL1B	IGF1	767
KDR	IGF1	848
KDR	IGF1	848
PIK3CA	IGF1	950
PIK3CA	IGF1	950
FGF2	IGF1	976
FGF2	IGF1	976
STAT3	IGF1	677
STAT3	IGF1	677
EGF	IGF1	973
EGF	IGF1	973
TP53	IGF1	706
TP53	IGF1	706
ERBB2	IGF1	934
ERBB2	IGF1	934
FGF18	IGF1	713
FGF18	IGF1	713
EGFR	IGF1	912
EGFR	IGF1	912
KIT	IGF1	837
KIT	IGF1	837
ALB	IGF1	770
ALB	IGF1	770
SHH	IGF1	581
SHH	IGF1	581
MAP2K1	IGF1	539
MAP2K1	IGF1	539
GAPDH	RPS9	608
GAPDH	RPS9	608
RPS16	RPS9	999
RPS16	RPS9	999
RPL8	RPS9	999
RPL8	RPS9	999
RPS11	RPS9	999
RPS11	RPS9	999
RPS27A	RPS9	999
RPS27A	RPS9	999
RPS3	RPS9	999
RPS3	RPS9	999
RPS23	RPS9	999
RPS23	RPS9	999
CD4	HSPA4	557
CD4	HSPA4	557
NFKBIA	HSPA4	774
NFKBIA	HSPA4	774
IL2	HSPA4	543
IL2	HSPA4	543
GAPDH	HSPA4	799
GAPDH	HSPA4	799
NEDD8	HSPA4	543
NEDD8	HSPA4	543
RPS16	HSPA4	584
RPS16	HSPA4	584
MDM2	HSPA4	857
MDM2	HSPA4	857
MAPK3	HSPA4	662
MAPK3	HSPA4	662
IL1B	HSPA4	612
IL1B	HSPA4	612
STAT3	HSPA4	534
STAT3	HSPA4	534
TP53	HSPA4	998
TP53	HSPA4	998
ERBB2	HSPA4	945
ERBB2	HSPA4	945
EGFR	HSPA4	896
EGFR	HSPA4	896
RPS3	HSPA4	678
RPS3	HSPA4	678
ALB	HSPA4	638
ALB	HSPA4	638
RPS9	HSPA4	549
RPS9	HSPA4	549
FGF4	UBB	600
FGF4	UBB	600
FGF20	UBB	600
FGF20	UBB	600
RBX1	UBB	937
RBX1	UBB	937
NFKBIA	UBB	674
NFKBIA	UBB	674
CCND1	UBB	608
CCND1	UBB	608
GAPDH	UBB	530
GAPDH	UBB	530
FGF23	UBB	600
FGF23	UBB	600
NEDD8	UBB	941
NEDD8	UBB	941
RPS16	UBB	660
RPS16	UBB	660
KRAS	UBB	922
KRAS	UBB	922
MDM2	UBB	986
MDM2	UBB	986
CDH1	UBB	613
CDH1	UBB	613
RPL8	UBB	784
RPL8	UBB	784
EP300	UBB	664
EP300	UBB	664
KDR	UBB	739
KDR	UBB	739
CBL	UBB	626
CBL	UBB	626
FGF2	UBB	608
FGF2	UBB	608
EGF	UBB	624
EGF	UBB	624
TP53	UBB	953
TP53	UBB	953
ERBB2	UBB	746
ERBB2	UBB	746
RPS11	UBB	889
RPS11	UBB	889
RPS27A	UBB	988
RPS27A	UBB	988
FGF18	UBB	600
FGF18	UBB	600
EGFR	UBB	777
EGFR	UBB	777
RPS3	UBB	669
RPS3	UBB	669
ATM	UBB	907
ATM	UBB	907
RPS23	UBB	607
RPS23	UBB	607
SHH	UBB	904
SHH	UBB	904
MAP2K1	UBB	684
MAP2K1	UBB	684
CD4	FOS	504
CD4	FOS	504
MAPK1	FOS	992
MAPK1	FOS	992
NFKBIA	FOS	686
NFKBIA	FOS	686
IL2	FOS	691
IL2	FOS	691
CCND1	FOS	987
CCND1	FOS	987
GAPDH	FOS	686
GAPDH	FOS	686
MAPK14	FOS	966
MAPK14	FOS	966
KRAS	FOS	653
KRAS	FOS	653
CDH1	FOS	612
CDH1	FOS	612
CREBBP	FOS	881
CREBBP	FOS	881
MAPK3	FOS	983
MAPK3	FOS	983
EP300	FOS	998
EP300	FOS	998
IL1B	FOS	690
IL1B	FOS	690
FGF2	FOS	572
FGF2	FOS	572
STAT3	FOS	998
STAT3	FOS	998
EGF	FOS	967
EGF	FOS	967
TP53	FOS	882
TP53	FOS	882
ERBB2	FOS	531
ERBB2	FOS	531
EGFR	FOS	977
EGFR	FOS	977
ALB	FOS	671
ALB	FOS	671
MAP2K1	FOS	689
MAP2K1	FOS	689
IGF1	FOS	615
IGF1	FOS	615
HSPA4	FOS	581
HSPA4	FOS	581
CD4	CXCL8	832
CD4	CXCL8	832
NFKBIA	CXCL8	843
NFKBIA	CXCL8	843
IL2	CXCL8	873
IL2	CXCL8	873
CCND1	CXCL8	560
CCND1	CXCL8	560
GAPDH	CXCL8	728
GAPDH	CXCL8	728
MAPK14	CXCL8	953
MAPK14	CXCL8	953
CDH1	CXCL8	603
CDH1	CXCL8	603
CREBBP	CXCL8	960
CREBBP	CXCL8	960
MAPK3	CXCL8	681
MAPK3	CXCL8	681
EP300	CXCL8	951
EP300	CXCL8	951
IL1B	CXCL8	998
IL1B	CXCL8	998
KDR	CXCL8	609
KDR	CXCL8	609
FGF2	CXCL8	775
FGF2	CXCL8	775
STAT3	CXCL8	903
STAT3	CXCL8	903
EGF	CXCL8	725
EGF	CXCL8	725
TP53	CXCL8	693
TP53	CXCL8	693
ERBB2	CXCL8	716
ERBB2	CXCL8	716
EGFR	CXCL8	654
EGFR	CXCL8	654
KIT	CXCL8	504
KIT	CXCL8	504
ALB	CXCL8	743
ALB	CXCL8	743
IGF1	CXCL8	656
IGF1	CXCL8	656
HSPA4	CXCL8	519
HSPA4	CXCL8	519
FOS	CXCL8	616
FOS	CXCL8	616
CD4	CASP3	677
CD4	CASP3	677
MAPK1	CASP3	914
MAPK1	CASP3	914
NFKBIA	CASP3	748
NFKBIA	CASP3	748
IL2	CASP3	736
IL2	CASP3	736
CCND1	CASP3	865
CCND1	CASP3	865
GAPDH	CASP3	883
GAPDH	CASP3	883
MAPK14	CASP3	977
